"toot_id";"created_at";"account";"toot_mentions_account"
1930941;"2017-04-07T21:02:02.000Z";"56904@witches.town";"None"
1930936;"2017-04-07T21:02:02.479Z";"34621@mastodon.social";"None"
1930934;"2017-04-07T21:01:58.000Z";"48744@mastodon.xyz";"None"
1930931;"2017-04-07T21:01:57.000Z";"55093@octodon.social";"None"
1930926;"2017-04-07T21:01:56.000Z";"48417@mastodon.gougere.fr";"None"
1930922;"2017-04-07T21:01:57.717Z";"19982@mastodon.social";"None"
1930919;"2017-04-07T21:01:16.000Z";"57534@mamot.fr";"None"
1930913;"2017-04-07T21:02:02.000Z";"46784@social.alex73630.xyz";"None"
1931088;"2017-04-07T21:03:22.000Z";"48744@mastodon.xyz";"None"
1931086;"2017-04-07T21:03:23.000Z";"60969@witches.town";"None"
1931085;"2017-04-07T21:03:25.302Z";"11182@mastodon.social";"None"
1931083;"2017-04-07T21:03:21.000Z";"47883@mastodon.xyz";"None"
1931076;"2017-04-07T21:00:06.000Z";"131@social.stormdragon.tk";"None"
1931075;"2017-04-07T21:03:21.000Z";"40557@rafting.io";"None"
1931072;"2017-04-07T21:00:54.000Z";"49837@cybre.space";"None"
1931055;"2017-04-07T21:03:08.000Z";"50341@witches.town";"None"
1931034;"2017-04-07T21:02:54.000Z";"58415@social.lou.lt";"None"
1931025;"2017-04-07T21:02:48.000Z";"51289@octodon.social";"None"
1931022;"2017-04-07T19:53:56.000Z";"49505@mastodon.cloud";"None"
1931019;"2017-04-07T21:02:39.000Z";"23688@awoo.space";"None"
1931015;"2017-04-07T19:53:23.000Z";"55556@mastodon.cloud";"None"
1931014;"2017-04-07T21:02:43.214Z";"28307@mastodon.social";"None"
1931007;"2017-04-07T20:57:51.000Z";"2@social.umeahackerspace.se";"None"
1931004;"2017-04-07T21:02:35.227Z";"7595@mastodon.social";"None"
1931002;"2017-04-07T19:52:58.000Z";"48722@mastodon.cloud";"None"
1930999;"2017-04-07T20:11:59.000Z";"61412@social.taker.fr";"None"
1930995;"2017-04-07T21:02:31.000Z";"52970@mastodon.at";"None"
1930992;"2017-04-07T21:02:25.000Z";"50112@octodon.social";"None"
1931193;"2017-04-07T21:00:33.000Z";"58646@mastodon.network";"None"
1931185;"2017-04-07T21:04:30.804Z";"44060@mastodon.social";"None"
1931180;"2017-04-07T20:52:50.000Z";"61394@mstdn.io";"None"
1931177;"2017-04-07T21:04:22.000Z";"55184@community.highlandarrow.com";"None"
1931161;"2017-04-07T21:01:30.000Z";"55100@cybre.space";"None"
1931156;"2017-04-07T21:04:13.151Z";"11610@mastodon.social";"None"
1931152;"2017-04-07T21:04:11.000Z";"61231@queer.party";"None"
1931151;"2017-04-07T21:04:10.000Z";"54073@mstdn.io";"None"
1931150;"2017-04-07T21:04:10.329Z";"32856@mastodon.social";"None"
1931138;"2017-04-07T20:32:38.000Z";"61419@social.apreslanu.it";"None"
1931134;"2017-04-07T21:04:00.475Z";"26127@mastodon.social";"None"
1931121;"2017-04-07T19:54:02.000Z";"54764@mastodon.cloud";"None"
1931101;"2017-04-07T20:55:35.000Z";"61416@mastodon.network";"None"
1931094;"2017-04-07T21:03:31.000Z";"46064@aleph.land";"None"
1931093;"2017-04-07T21:03:30.844Z";"13716@mastodon.social";"None"
1931091;"2017-04-07T21:03:29.093Z";"37736@mastodon.social";"None"
1931090;"2017-04-07T21:03:17.000Z";"41061@maly.io";"None"
1931285;"2017-04-07T21:05:39.000Z";"59975@mastodon.gougere.fr";"None"
1931265;"2017-04-07T21:05:00.000Z";"49181@octodon.social";"None"
1931263;"2017-04-07T21:05:25.870Z";"22797@mastodon.social";"None"
1931258;"2017-04-07T21:04:56.000Z";"49644@octodon.social";"None"
1931253;"2017-04-07T21:05:17.758Z";"26407@mastodon.social";"None"
1931249;"2017-04-07T21:05:16.164Z";"11762@mastodon.social";"None"
1931242;"2017-04-07T21:05:05.000Z";"35735@mastodon.xyz";"None"
1931239;"2017-04-07T21:05:04.671Z";"34032@mastodon.social";"None"
1931238;"2017-04-07T21:05:08.000Z";"42046@hostux.social";"None"
1931236;"2017-04-07T21:05:00.000Z";"47549@mastodon.xyz";"None"
1931233;"2017-04-07T21:04:59.000Z";"41979@maly.io";"None"
1931232;"2017-04-07T21:04:58.000Z";"55030@this.feelslike.life";"None"
1931230;"2017-04-07T20:52:40.000Z";"61421@social.targaryen.house";"None"
1931224;"2017-04-07T21:04:48.000Z";"40977@icosahedron.website";"None"
1931223;"2017-04-07T21:04:55.952Z";"11762@mastodon.social";"None"
1931210;"2017-04-07T21:04:44.000Z";"47883@mastodon.xyz";"None"
1931208;"2017-04-07T21:04:45.473Z";"41771@mastodon.social";"None"
1931207;"2017-04-07T21:04:43.000Z";"18593@socially.constructed.space";"None"
1931197;"2017-04-07T21:04:36.000Z";"6764@quitter.se";"None"
1931195;"2017-04-07T21:04:36.437Z";"16991@mastodon.social";"None"
1931366;"2017-04-07T21:06:34.000Z";"53310@octodon.social";"None"
1931365;"2017-04-07T21:06:32.000Z";"53695@social.tchncs.de";"None"
1931361;"2017-04-07T21:06:31.099Z";"27271@mastodon.social";"None"
1931348;"2017-04-07T21:06:22.531Z";"11182@mastodon.social";"None"
1931346;"2017-04-07T21:04:49.000Z";"58423@masto.themimitoof.fr";"None"
1931342;"2017-04-07T21:06:15.000Z";"33638@mastodon.xyz";"None"
1931332;"2017-04-07T21:06:11.000Z";"60884@mastodon.night.coffee";"None"
1931330;"2017-04-07T21:06:12.000Z";"46450@social.lou.lt";"None"
1931327;"2017-04-07T19:59:11.000Z";"48191@mastodon.cloud";"None"
1931324;"2017-04-07T21:06:03.000Z";"53587@boitam.eu";"None"
1931321;"2017-04-07T19:58:00.000Z";"55349@mastodon.cloud";"None"
1931315;"2017-04-07T21:06:05.081Z";"22797@mastodon.social";"None"
1931310;"2017-04-07T21:06:02.113Z";"18296@mastodon.social";"None"
1931306;"2017-04-07T21:05:54.000Z";"236@social.heldscal.la";"None"
1931303;"2017-04-07T21:05:57.860Z";"24234@mastodon.social";"None"
1931293;"2017-04-07T21:05:53.042Z";"22936@mastodon.social";"None"
1931289;"2017-04-07T21:05:34.000Z";"40783@maly.io";"None"
1931487;"2017-04-07T21:05:30.000Z";"60476@mastodon.cx";"None"
1931486;"2017-04-07T21:07:47.000Z";"6322@social.undernet.uy";"None"
1931484;"2017-04-07T21:08:04.000Z";"50487@octodon.social";"None"
1931477;"2017-04-07T21:07:33.000Z";"56254@octodon.social";"None"
1931476;"2017-04-07T21:07:52.000Z";"56666@octodon.social";"None"
1931472;"2017-04-07T21:07:45.000Z";"56513@toot.cat";"None"
1931464;"2017-04-07T21:08:04.290Z";"2087@mastodon.social";"None"
1931463;"2017-04-07T21:07:45.000Z";"55184@community.highlandarrow.com";"None"
1931455;"2017-04-07T21:07:54.046Z";"41844@mastodon.social";"None"
1931453;"2017-04-07T21:07:45.000Z";"56891@octodon.social";"None"
1931420;"2017-04-07T21:07:18.000Z";"60945@witches.town";"None"
1931408;"2017-04-07T21:07:03.000Z";"51368@social.lou.lt";"None"
1931393;"2017-04-07T21:05:39.000Z";"60476@mastodon.cx";"None"
1931389;"2017-04-07T21:06:53.368Z";"28790@mastodon.social";"None"
1931375;"2017-04-07T21:06:35.000Z";"46763@icosahedron.website";"None"
1931373;"2017-04-07T21:06:37.000Z";"61172@oc.todon.fr";"None"
1931369;"2017-04-07T21:06:36.412Z";"2206@mastodon.social";"None"
1931602;"2017-04-07T21:09:29.995Z";"12209@mastodon.social";"None"
1931599;"2017-04-07T21:09:25.000Z";"53777@octodon.social";"None"
1931598;"2017-04-07T21:09:27.818Z";"13731@mastodon.social";"None"
1931595;"2017-04-07T21:09:25.007Z";"36362@mastodon.social";"None"
1931594;"2017-04-07T21:07:32.000Z";"54564@octodon.social";"None"
1931583;"2017-04-07T21:09:10.000Z";"54134@toot.cat";"None"
1931580;"2017-04-07T21:09:10.000Z";"57534@mamot.fr";"None"
1931569;"2017-04-07T21:09:02.000Z";"53325@botsin.space";"None"
1931555;"2017-04-07T21:08:06.000Z";"54073@mstdn.io";"None"
1931554;"2017-04-07T20:58:01.000Z";"47732@witches.town";"None"
1931548;"2017-04-07T21:08:01.000Z";"61304@toot.cafe";"None"
1931545;"2017-04-07T21:08:50.000Z";"48240@mastodon.xyz";"None"
1931526;"2017-04-07T21:05:11.000Z";"60476@mastodon.cx";"None"
1931521;"2017-04-07T21:08:25.000Z";"53695@social.tchncs.de";"None"
1931520;"2017-04-07T21:08:31.000Z";"50347@mastodon.opportunis.me";"None"
1931515;"2017-04-07T21:08:34.982Z";"11762@mastodon.social";"None"
1931513;"2017-04-07T21:08:29.000Z";"46450@social.lou.lt";"None"
1931508;"2017-04-07T21:08:21.000Z";"47885@mastodon.xyz";"None"
1931501;"2017-04-07T21:08:29.435Z";"11182@mastodon.social";"None"
1931488;"2017-04-07T21:08:02.000Z";"52530@pouet.me";"None"
1931711;"2017-04-07T21:10:37.000Z";"53823@mastodon.technology";"None"
1931708;"2017-04-07T21:06:22.000Z";"57984@octodon.social";"None"
1931705;"2017-04-07T21:08:50.000Z";"61349@octodon.social";"None"
1931691;"2017-04-07T21:10:32.051Z";"45907@mastodon.social";"None"
1931668;"2017-04-07T21:10:05.000Z";"40801@anticapitalist.party";"None"
1931663;"2017-04-07T21:10:07.351Z";"19982@mastodon.social";"None"
1931662;"2017-04-07T21:10:02.000Z";"44101@social.wxcafe.net";"None"
1931660;"2017-04-07T20:01:14.000Z";"55556@mastodon.cloud";"None"
1931658;"2017-04-07T21:09:57.000Z";"24759@icosahedron.website";"None"
1931653;"2017-04-07T21:10:00.107Z";"24537@mastodon.social";"None"
1931652;"2017-04-07T21:09:59.865Z";"11188@mastodon.social";"None"
1931650;"2017-04-07T21:09:54.000Z";"35735@mastodon.xyz";"None"
1931647;"2017-04-07T21:08:13.000Z";"58935@wickedtotally.com";"None"
1931636;"2017-04-07T20:00:10.000Z";"57824@mastodon.cloud";"None"
1931634;"2017-04-07T21:09:49.191Z";"29122@mastodon.social";"None"
1931628;"2017-04-07T21:09:44.000Z";"25185@quitter.es";"None"
1931621;"2017-04-07T21:05:15.000Z";"57444@witches.town";"None"
1931609;"2017-04-07T21:09:42.000Z";"4880@quitter.es";"None"
1931796;"2017-04-07T21:11:46.000Z";"50341@witches.town";"None"
1931795;"2017-04-07T21:11:43.000Z";"39946@mastodon.lertsenem.com";"None"
1931793;"2017-04-07T21:11:44.000Z";"60943@witches.town";"None"
1931780;"2017-04-07T19:34:35.000Z";"60380@mastodon.cloud";"None"
1931775;"2017-04-07T20:02:41.000Z";"55349@mastodon.cloud";"None"
1931769;"2017-04-07T20:02:35.000Z";"57824@mastodon.cloud";"None"
1931768;"2017-04-07T21:11:27.890Z";"11713@mastodon.social";"None"
1931766;"2017-04-07T21:10:37.000Z";"40133@icosahedron.website";"None"
1931765;"2017-04-07T21:11:26.838Z";"7812@mastodon.social";"None"
1931763;"2017-04-07T20:01:16.000Z";"61438@mastodon.cloud";"None"
1931756;"2017-04-07T12:20:11.000Z";"59798@masto.themimitoof.fr";"None"
1931744;"2017-04-07T21:11:07.034Z";"36362@mastodon.social";"None"
1931739;"2017-04-07T21:11:05.464Z";"25995@mastodon.social";"None"
1931737;"2017-04-07T21:11:04.000Z";"60667@mastodon.cc";"None"
1931725;"2017-04-07T21:10:53.081Z";"11823@mastodon.social";"None"
1931712;"2017-04-07T21:10:41.576Z";"22797@mastodon.social";"None"
1931905;"2017-04-07T20:08:09.000Z";"55556@mastodon.cloud";"None"
1931904;"2017-04-07T21:13:01.000Z";"53335@mastodon.dremtech.fr";"None"
1931893;"2017-04-07T21:12:51.000Z";"33016@mastodon.xyz";"None"
1931892;"2017-04-07T21:12:56.000Z";"48718@social.targaryen.house";"None"
1931885;"2017-04-07T21:12:50.000Z";"35735@mastodon.xyz";"None"
1931880;"2017-04-07T20:06:55.000Z";"55556@mastodon.cloud";"None"
1931866;"2017-04-07T21:12:10.000Z";"60682@mstdn.io";"None"
1931859;"2017-04-07T21:12:23.000Z";"7215@quitter.is";"None"
1931858;"2017-04-07T21:12:27.000Z";"24610@social.diskseven.com";"None"
1931857;"2017-04-07T21:12:28.901Z";"14869@mastodon.social";"None"
1931856;"2017-04-07T21:06:11.000Z";"49837@cybre.space";"None"
1931833;"2017-04-07T21:12:11.000Z";"54073@mstdn.io";"None"
1931830;"2017-04-07T21:12:05.814Z";"8957@mastodon.social";"None"
1931815;"2017-04-07T21:11:54.000Z";"47519@witches.town";"None"
1931814;"2017-04-07T21:02:58.000Z";"57984@octodon.social";"None"
1931812;"2017-04-07T21:11:56.926Z";"11880@mastodon.social";"None"
1931804;"2017-04-07T21:09:41.000Z";"61304@toot.cafe";"None"
1931802;"2017-04-07T20:03:40.000Z";"55556@mastodon.cloud";"None"
1932010;"2017-04-07T21:08:51.000Z";"53615@cybre.space";"None"
1932004;"2017-04-07T21:14:00.000Z";"47519@witches.town";"None"
1931999;"2017-04-07T20:11:14.000Z";"60740@mastodon.cloud";"None"
1931988;"2017-04-07T21:12:38.000Z";"54073@mstdn.io";"None"
1931985;"2017-04-07T21:13:50.000Z";"48240@mastodon.xyz";"None"
1931981;"2017-04-07T20:11:49.000Z";"55349@mastodon.cloud";"None"
1931974;"2017-04-07T21:13:48.400Z";"11762@mastodon.social";"None"
1931973;"2017-04-07T21:13:47.826Z";"41771@mastodon.social";"None"
1931971;"2017-04-07T20:10:11.000Z";"53060@mastodon.cloud";"None"
1931970;"2017-04-07T20:09:56.000Z";"58432@mastodon.cloud";"None"
1931964;"2017-04-07T21:13:44.502Z";"26503@mastodon.social";"None"
1931947;"2017-04-07T21:11:49.000Z";"58935@wickedtotally.com";"None"
1931945;"2017-04-07T21:13:33.420Z";"28187@mastodon.social";"None"
1931937;"2017-04-07T21:13:13.000Z";"41709@awoo.space";"None"
1931933;"2017-04-07T21:13:19.000Z";"56904@witches.town";"None"
1931932;"2017-04-07T21:13:00.000Z";"46832@hostux.social";"None"
1931931;"2017-04-07T21:13:12.000Z";"60409@mamot.fr";"None"
1931916;"2017-04-07T21:13:08.000Z";"58596@mamot.fr";"None"
1931912;"2017-04-07T20:08:40.000Z";"57824@mastodon.cloud";"None"
1932112;"2017-04-07T21:15:01.711Z";"41771@mastodon.social";"None"
1932103;"2017-04-07T21:14:42.000Z";"318@gs.archae.me";"None"
1932098;"2017-04-07T21:14:47.000Z";"23741@awoo.space";"None"
1932095;"2017-04-07T21:14:53.000Z";"53369@good-dragon.com";"None"
1932092;"2017-04-07T21:14:52.627Z";"26503@mastodon.social";"None"
1932086;"2017-04-07T21:14:46.000Z";"31460@maly.io";"None"
1932080;"2017-04-07T21:14:40.000Z";"52876@slime.global";"None"
1932070;"2017-04-07T21:14:18.000Z";"28354@awoo.space";"None"
1932068;"2017-04-07T21:14:24.000Z";"57904@mastodon.cx";"None"
1932057;"2017-04-07T21:14:27.968Z";"26503@mastodon.social";"None"
1932053;"2017-04-07T21:14:24.000Z";"50805@octodon.social";"None"
1932045;"2017-04-07T21:14:22.000Z";"54676@anticapitalist.party";"None"
1932043;"2017-04-07T21:14:08.000Z";"41709@awoo.space";"None"
1932041;"2017-04-07T20:58:05.000Z";"61425@botsin.space";"None"
1932028;"2017-04-07T20:10:35.000Z";"61271@mastodon.cloud";"None"
1932023;"2017-04-07T21:14:07.000Z";"40801@anticapitalist.party";"None"
1932020;"2017-04-07T21:14:10.000Z";"54212@octodon.social";"None"
1932015;"2017-04-07T21:14:07.000Z";"35735@mastodon.xyz";"None"
1932013;"2017-04-07T21:14:08.826Z";"10207@mastodon.social";"None"
1932011;"2017-04-07T20:07:45.000Z";"59212@octodon.social";"None"
1932215;"2017-04-07T21:16:13.000Z";"50885@social.tchncs.de";"None"
1932210;"2017-04-07T21:16:11.187Z";"11182@mastodon.social";"None"
1932197;"2017-04-07T21:16:02.000Z";"4880@quitter.es";"None"
1932191;"2017-04-07T21:15:52.675Z";"26486@mastodon.social";"None"
1932176;"2017-04-07T21:15:45.717Z";"27565@mastodon.social";"None"
1932175;"2017-04-07T21:15:43.000Z";"50691@octodon.social";"None"
1932159;"2017-04-07T20:11:42.000Z";"60462@mastodon.cloud";"None"
1932154;"2017-04-07T21:15:35.137Z";"6391@mastodon.social";"None"
1932151;"2017-04-07T21:15:34.411Z";"35059@mastodon.social";"None"
1932147;"2017-04-07T21:15:32.547Z";"12353@mastodon.social";"None"
1932142;"2017-04-07T21:15:29.239Z";"18207@mastodon.social";"None"
1932141;"2017-04-07T21:15:28.471Z";"26126@mastodon.social";"None"
1932138;"2017-04-07T21:15:21.369Z";"26503@mastodon.social";"None"
1932129;"2017-04-07T20:15:06.000Z";"54138@mastodon.cloud";"None"
1932124;"2017-04-07T21:15:09.000Z";"61123@misanthropy.wang";"None"
1932121;"2017-04-07T21:11:29.000Z";"61361@oc.todon.fr";"None"
1932119;"2017-04-05T15:51:17.000Z";"61446@quitter.no";"None"
1932114;"2017-04-07T21:15:00.000Z";"54165@anticapitalist.party";"None"
1932342;"2017-04-07T21:17:33.000Z";"54992@mstdn.io";"None"
1932340;"2017-04-07T21:16:37.000Z";"61361@oc.todon.fr";"None"
1932334;"2017-04-07T21:17:30.100Z";"27732@mastodon.social";"None"
1932332;"2017-04-07T21:17:25.000Z";"35735@mastodon.xyz";"None"
1932331;"2017-04-07T21:04:42.000Z";"54862@mastodon.network";"None"
1932320;"2017-04-07T21:17:21.938Z";"10201@mastodon.social";"None"
1932315;"2017-04-07T21:17:08.000Z";"48236@icosahedron.website";"None"
1932309;"2017-04-07T21:17:12.111Z";"7218@mastodon.social";"None"
1932301;"2017-04-07T21:17:06.000Z";"56904@witches.town";"None"
1932295;"2017-04-07T21:17:03.192Z";"37281@mastodon.social";"None"
1932293;"2017-04-07T21:14:07.000Z";"60333@mstdn.io";"None"
1932285;"2017-04-07T21:16:55.780Z";"12209@mastodon.social";"None"
1932280;"2017-04-07T21:16:51.000Z";"57178@toot.cafe";"None"
1932275;"2017-04-07T21:16:35.000Z";"47549@mastodon.xyz";"None"
1932264;"2017-04-07T21:00:58.000Z";"50552@gs.archae.me";"None"
1932245;"2017-04-07T21:16:31.027Z";"7812@mastodon.social";"None"
1932448;"2017-04-07T21:18:31.316Z";"13998@mastodon.social";"None"
1932443;"2017-04-07T21:18:26.000Z";"51964@social.tchncs.de";"None"
1932437;"2017-04-07T21:17:11.000Z";"47194@mastodon.xyz";"None"
1932435;"2017-04-07T21:18:25.365Z";"19982@mastodon.social";"None"
1932426;"2017-04-07T21:18:19.000Z";"51083@niu.moe";"None"
1932419;"2017-04-07T21:18:17.000Z";"58448@botsin.space";"None"
1932418;"2017-04-07T21:18:18.553Z";"26489@mastodon.social";"None"
1932411;"2017-04-07T20:49:01.000Z";"59821@mastodon.cx";"None"
1932406;"2017-04-07T21:18:11.734Z";"42765@mastodon.social";"None"
1932403;"2017-04-07T21:18:08.000Z";"61077@mamot.fr";"None"
1932402;"2017-04-07T21:18:07.866Z";"11122@mastodon.social";"None"
1932394;"2017-04-07T21:18:06.081Z";"40742@mastodon.social";"None"
1932377;"2017-04-07T21:17:58.418Z";"32481@mastodon.social";"None"
1932368;"2017-04-07T20:19:14.000Z";"54578@mastodon.cloud";"None"
1932367;"2017-04-07T21:17:54.602Z";"17239@mastodon.social";"None"
1932358;"2017-04-07T21:17:47.397Z";"11762@mastodon.social";"None"
1932354;"2017-04-07T21:05:02.000Z";"55796@mastodon.network";"None"
1932349;"2017-04-07T21:17:42.744Z";"8779@mastodon.social";"None"
1932577;"2017-04-07T21:19:43.781Z";"1384@mastodon.social";"None"
1932573;"2017-04-07T21:19:39.000Z";"49092@social.targaryen.house";"None"
1932572;"2017-04-07T21:19:38.000Z";"61458@carnit.as";"None"
1932557;"2017-04-07T21:19:33.205Z";"41771@mastodon.social";"None"
1932554;"2017-04-07T21:19:31.000Z";"52876@slime.global";"None"
1932537;"2017-04-07T21:19:21.000Z";"50112@octodon.social";"None"
1932527;"2017-04-07T21:19:15.000Z";"48184@mastodon.gougere.fr";"None"
1932518;"2017-04-07T21:18:58.000Z";"24759@icosahedron.website";"None"
1932507;"2017-04-07T21:19:01.644Z";"7812@mastodon.social";"None"
1932505;"2017-04-07T21:18:46.000Z";"47659@mastodon.xyz";"None"
1932498;"2017-04-07T20:14:17.000Z";"51835@mastodon.cloud";"None"
1932493;"2017-04-07T21:18:53.402Z";"26503@mastodon.social";"None"
1932490;"2017-04-07T20:56:01.000Z";"61470@octodon.social";"None"
1932484;"2017-04-07T20:03:20.000Z";"60749@mastodon.cloud";"None"
1932482;"2017-04-07T21:18:49.000Z";"53949@securitymastod.one";"None"
1932476;"2017-04-07T20:10:18.000Z";"61438@mastodon.cloud";"None"
1932475;"2017-04-07T21:18:46.000Z";"45903@witches.town";"None"
1932459;"2017-04-07T21:18:16.000Z";"25262@icosahedron.website";"None"
1932455;"2017-04-07T21:18:32.000Z";"47524@mastodon.xyz";"None"
1932708;"2017-04-07T21:20:51.000Z";"51964@social.tchncs.de";"None"
1932703;"2017-04-07T21:20:51.000Z";"53644@mastodon.club";"None"
1932702;"2017-04-07T21:20:47.000Z";"59821@mastodon.cx";"None"
1932676;"2017-04-07T15:28:21.000Z";"57843@mastodon.cloud";"None"
1932674;"2017-04-07T20:22:47.000Z";"53060@mastodon.cloud";"None"
1932661;"2017-04-07T21:20:26.501Z";"11762@mastodon.social";"None"
1932660;"2017-04-07T21:20:24.000Z";"60943@witches.town";"None"
1932653;"2017-04-07T21:20:23.969Z";"40255@mastodon.social";"None"
1932639;"2017-04-07T21:20:14.000Z";"52376@social.tchncs.de";"None"
1932632;"2017-04-07T21:20:13.423Z";"26187@mastodon.social";"None"
1932626;"2017-04-07T21:20:10.424Z";"36649@mastodon.social";"None"
1932620;"2017-04-07T20:19:00.000Z";"60749@mastodon.cloud";"None"
1932613;"2017-04-07T20:21:45.000Z";"61106@mastodon.cloud";"None"
1932611;"2017-04-07T21:20:01.204Z";"26503@mastodon.social";"None"
1932600;"2017-04-07T21:19:58.000Z";"40557@rafting.io";"None"
1932599;"2017-04-07T21:19:26.000Z";"56891@octodon.social";"None"
1932580;"2017-04-07T21:19:46.383Z";"41014@mastodon.social";"None"
1932773;"2017-04-07T20:27:13.000Z";"61106@mastodon.cloud";"None"
1932772;"2017-04-07T20:26:50.000Z";"52925@mastodon.cloud";"None"
1932768;"2017-04-07T21:00:28.000Z";"5585@quitter.no";"None"
1932763;"2017-04-07T21:21:26.000Z";"54676@anticapitalist.party";"None"
1932762;"2017-04-07T21:21:26.824Z";"37281@mastodon.social";"None"
1932761;"2017-04-07T20:25:46.000Z";"52925@mastodon.cloud";"None"
1932760;"2017-04-07T21:21:24.000Z";"53918@social.wxcafe.net";"None"
1932759;"2017-04-07T21:21:26.157Z";"13813@mastodon.social";"None"
1932757;"2017-04-07T21:21:24.000Z";"55233@social.lou.lt";"None"
1932755;"2017-04-07T20:25:32.000Z";"54412@mastodon.cloud";"None"
1932752;"2017-04-07T21:21:21.557Z";"26187@mastodon.social";"None"
1932751;"2017-04-07T21:21:19.000Z";"53134@darksocial.party";"None"
1932749;"2017-04-07T21:20:31.000Z";"59212@octodon.social";"None"
1932742;"2017-04-07T21:21:14.003Z";"1384@mastodon.social";"None"
1932741;"2017-04-07T21:21:13.325Z";"37812@mastodon.social";"None"
1932737;"2017-04-07T21:21:08.000Z";"53695@social.tchncs.de";"None"
1932732;"2017-04-07T21:21:04.000Z";"48285@botsin.space";"None"
1932729;"2017-04-07T21:21:04.352Z";"45907@mastodon.social";"None"
1932718;"2017-04-07T21:20:58.000Z";"35735@mastodon.xyz";"None"
1932862;"2017-04-07T21:22:10.000Z";"40977@icosahedron.website";"None"
1932861;"2017-04-07T21:22:25.000Z";"46985@mastodon.xyz";"None"
1932850;"2017-04-07T21:22:17.000Z";"61357@oulipo.social";"None"
1932847;"2017-04-07T21:22:25.699Z";"36649@mastodon.social";"None"
1932842;"2017-04-07T21:22:13.000Z";"46424@mastodon.xyz";"None"
1932841;"2017-04-07T21:22:23.495Z";"12639@mastodon.social";"None"
1932828;"2017-04-07T21:22:12.000Z";"59906@mastodon.fun";"None"
1932827;"2017-04-07T21:22:09.000Z";"60409@mamot.fr";"None"
1932817;"2017-04-07T20:45:40.000Z";"50552@gs.archae.me";"None"
1932814;"2017-04-07T20:29:06.000Z";"56050@mastodon.cloud";"None"
1932812;"2017-04-07T21:22:00.000Z";"47320@awoo.space";"None"
1932805;"2017-04-07T21:21:42.000Z";"24759@icosahedron.website";"None"
1932790;"2017-04-07T21:21:46.082Z";"42151@mastodon.social";"None"
1932789;"2017-04-07T21:21:44.000Z";"60887@hex.bz";"None"
1932787;"2017-04-07T21:21:44.298Z";"7812@mastodon.social";"None"
1932777;"2017-04-07T20:28:22.000Z";"54931@mastodon.cloud";"None"
1932774;"2017-04-07T21:21:32.744Z";"34968@mastodon.social";"None"
1932978;"2017-04-07T21:23:59.583Z";"17239@mastodon.social";"None"
1932976;"2017-04-07T21:23:12.000Z";"53187@social.tchncs.de";"None"
1932970;"2017-04-07T21:23:54.474Z";"11182@mastodon.social";"None"
1932961;"2017-04-07T21:23:48.000Z";"52876@slime.global";"None"
1932954;"2017-04-07T21:23:42.000Z";"16772@mastodon.social";"None"
1932950;"2017-04-07T21:23:37.000Z";"52585@social.tchncs.de";"None"
1932946;"2017-04-07T21:23:36.204Z";"11713@mastodon.social";"None"
1932944;"2017-04-07T21:23:33.000Z";"145@quitter.es";"None"
1932934;"2017-04-07T21:23:26.618Z";"26976@mastodon.social";"None"
1932932;"2017-04-07T21:23:26.197Z";"39822@mastodon.social";"None"
1932920;"2017-04-07T21:23:18.000Z";"53026@aleph.land";"None"
1932912;"2017-04-07T21:22:03.000Z";"60682@mstdn.io";"None"
1932908;"2017-04-07T21:23:10.000Z";"40557@rafting.io";"None"
1932907;"2017-04-07T21:23:04.000Z";"46374@witches.town";"None"
1932899;"2017-04-07T21:22:55.000Z";"54212@octodon.social";"None"
1932893;"2017-04-07T21:22:51.000Z";"35735@mastodon.xyz";"None"
1932890;"2017-04-07T21:23:01.119Z";"36264@mastodon.social";"None"
1932880;"2017-04-07T20:30:05.000Z";"61106@mastodon.cloud";"None"
1932865;"2017-04-07T21:22:35.206Z";"26489@mastodon.social";"None"
1933064;"2017-04-07T21:24:36.000Z";"61357@oulipo.social";"None"
1933062;"2017-04-07T21:21:43.000Z";"46283@anticapitalist.party";"None"
1933050;"2017-04-07T21:24:37.588Z";"5589@mastodon.social";"None"
1933048;"2017-04-07T21:22:04.000Z";"55100@cybre.space";"None"
1933042;"2017-04-07T21:24:33.609Z";"15696@mastodon.social";"None"
1933040;"2017-04-07T21:24:29.000Z";"47903@mastodon.xyz";"None"
1933028;"2017-04-07T21:24:27.012Z";"16750@mastodon.social";"None"
1933025;"2017-04-07T21:24:14.000Z";"57276@mamot.fr";"None"
1933021;"2017-04-07T21:22:48.000Z";"51873@octodon.social";"None"
1933019;"2017-04-07T21:23:40.000Z";"24759@icosahedron.website";"None"
1933010;"2017-04-07T21:24:17.000Z";"52530@pouet.me";"None"
1933008;"2017-04-07T21:24:12.000Z";"57490@witches.town";"None"
1933004;"2017-04-07T21:24:05.000Z";"35735@mastodon.xyz";"None"
1933001;"2017-04-07T21:24:08.000Z";"39158@aleph.land";"None"
1932996;"2017-04-07T21:23:31.000Z";"40977@icosahedron.website";"None"
1932993;"2017-04-07T21:24:03.000Z";"53695@social.tchncs.de";"None"
1932989;"2017-04-07T21:24:03.114Z";"45907@mastodon.social";"None"
1933153;"2017-04-07T21:24:28.000Z";"52876@slime.global";"None"
1933148;"2017-04-07T21:25:53.000Z";"53026@aleph.land";"None"
1933144;"2017-04-07T21:25:51.736Z";"19982@mastodon.social";"None"
